datetime,year,shooting_type,lat,lng
2021-01-23T02:10:00Z,2021,nonlethal,41.731718346,-87.554635346
2021-06-12T02:05:00Z,2021,lethal,41.758743096,-87.617490941
2021-06-12T02:05:00Z,2021,lethal,41.758743096,-87.617490941
2021-06-12T02:05:00Z,2021,lethal,41.758743096,-87.617490941
2021-06-12T02:05:00Z,2021,lethal,41.758743096,-87.617490941
2021-06-12T02:05:00Z,2021,lethal,41.758743096,-87.617490941
2022-07-01T01:44:00Z,2022,lethal,41.876743096,-87.633799059
2022-07-01T01:44:00Z,2022,lethal,41.876743096,-87.633799059
2022-12-20T09:24:00Z,2022,nonlethal,41.858331654,-87.730115346
2022-11-23T22:01:00Z,2022,nonlethal,41.877656904,-87.685940941
2022-12-20T08:11:00Z,2022,nonlethal,41.863503096,-87.711429059
2022-07-31T10:44:00Z,2022,lethal,41.743499363,-87.651729502
2022-07-30T22:43:00Z,2022,nonlethal,41.9179505,-87.73409
2022-07-31T20:35:00Z,2022,nonlethal,41.874676904,-87.725239059
2022-08-01T06:48:00Z,2022,nonlethal,41.725776267,-87.609061018
2022-07-31T12:54:00Z,2022,nonlethal,41.726868346,-87.598815346
2022-08-01T22:45:00Z,2022,nonlethal,41.863371654,-87.652664654
2022-08-01T09:43:00Z,2022,lethal,41.867923096,-87.704360941
2022-08-01T22:00:00Z,2022,nonlethal,41.899409669,-87.744748547
2022-07-05T12:33:00Z,2022,lethal,41.8840005,-87.74158
2017-03-03T08:22:00Z,2017,nonlethal,41.880723096,-87.742939059
2022-12-19T13:05:00Z,2022,nonlethal,41.751048346,-87.626405346
2022-07-31T02:30:00Z,2022,nonlethal,41.946648346,-87.727985346
2018-07-01T20:45:00Z,2018,nonlethal,41.805301654,-87.661815346
2022-01-23T00:00:00Z,2022,nonlethal,41.659533096,-87.607020941
2022-06-24T15:20:00Z,2022,nonlethal,41.747483096,-87.613480941
2022-07-05T03:20:00Z,2022,lethal,41.773556904,-87.606920941
2022-07-05T03:20:00Z,2022,lethal,41.773556904,-87.606920941
2022-07-06T20:32:00Z,2022,nonlethal,41.8836405,-87.67328
2022-07-14T19:59:00Z,2022,nonlethal,41.694413096,-87.611770941
2022-07-17T02:29:00Z,2022,nonlethal,41.795591654,-87.633964654
2022-07-18T22:04:00Z,2022,nonlethal,41.795631654,-87.677375346
2022-07-18T20:25:00Z,2022,nonlethal,41.827709669,-87.633558547
2022-07-21T12:26:00Z,2022,nonlethal,41.753648346,-87.564995346
2022-07-25T00:20:00Z,2022,nonlethal,41.874923096,-87.719390941
2022-07-25T22:10:00Z,2022,nonlethal,41.793761654,-87.639145346
2022-07-27T16:34:00Z,2022,nonlethal,41.886066904,-87.745960941
2022-07-25T22:10:00Z,2022,nonlethal,41.793761654,-87.639145346
2022-07-27T16:34:00Z,2022,nonlethal,41.886066904,-87.745960941
2022-07-27T16:34:00Z,2022,nonlethal,41.886066904,-87.745960941
2022-07-29T13:39:00Z,2022,nonlethal,41.748531654,-87.564335346
2022-05-29T23:30:00Z,2022,lethal,41.914591654,-87.712415346
2022-08-01T16:30:00Z,2022,nonlethal,41.858576904,-87.715870941
2022-07-05T03:20:00Z,2022,lethal,41.773556904,-87.606920941
2017-08-03T21:26:00Z,2017,nonlethal,41.887066904,-87.662969059
2021-07-22T21:40:00Z,2021,nonlethal,41.866901654,-87.702315346
2022-05-12T19:54:00Z,2022,nonlethal,41.769766904,-87.658690941
2022-07-05T12:33:00Z,2022,lethal,41.8840005,-87.74158
2022-08-03T18:35:00Z,2022,lethal,41.876669669,-87.723648547
2022-03-17T16:25:00Z,2022,nonlethal,41.669851654,-87.628134654
2022-08-01T21:24:00Z,2022,nonlethal,41.742543096,-87.649069059
2022-12-17T03:25:00Z,2022,nonlethal,41.780226904,-87.616049059
2022-08-02T17:34:00Z,2022,nonlethal,41.783456904,-87.645980941
2022-08-02T14:45:00Z,2022,nonlethal,41.977261654,-87.768154654
2022-07-06T20:32:00Z,2022,nonlethal,41.8836405,-87.67328
2022-08-03T04:00:00Z,2022,nonlethal,41.753051654,-87.582215346
2022-08-02T23:36:00Z,2022,nonlethal,41.752853096,-87.581690941
2022-11-26T00:14:00Z,2022,lethal,41.661618346,-87.641945346
2022-08-03T17:35:00Z,2022,nonlethal,41.670008346,-87.619954654
2022-08-02T21:22:00Z,2022,nonlethal,41.780289669,-87.685808547
2021-06-20T00:56:00Z,2021,nonlethal,41.9034805,-87.70697
2022-07-31T12:33:00Z,2022,lethal,42.0121205,-87.6748
2022-11-26T00:14:00Z,2022,lethal,41.661618346,-87.641945346
2022-12-22T12:18:00Z,2022,nonlethal,41.773192624,-87.592988426
2021-09-29T16:54:00Z,2021,nonlethal,41.888656904,-87.644459059
2022-11-26T22:17:00Z,2022,nonlethal,41.726543096,-87.618970941
2022-07-31T03:14:00Z,2022,nonlethal,41.921656904,-87.736599059
2022-07-07T01:33:00Z,2022,lethal,41.903851654,-87.667344654
2022-08-04T11:32:00Z,2022,nonlethal,41.896926904,-87.721379059
2022-08-04T13:07:00Z,2022,nonlethal,41.868816904,-87.719210941
2022-12-23T20:15:00Z,2022,lethal,41.966369669,-87.720328547
2022-08-04T01:13:00Z,2022,nonlethal,41.735971841,-87.553294277
2022-08-04T01:50:00Z,2022,nonlethal,41.881093096,-87.745380941
2022-08-06T03:20:00Z,2022,lethal,41.876328346,-87.630434654
2021-07-17T01:56:00Z,2021,nonlethal,41.879688346,-87.632734654
2021-07-21T23:55:00Z,2021,nonlethal,41.912762347,-87.632132174
2021-07-21T23:55:00Z,2021,nonlethal,41.912762347,-87.632132174
2021-07-21T23:55:00Z,2021,nonlethal,41.912762347,-87.632132174
2021-07-21T23:55:00Z,2021,nonlethal,41.912762347,-87.632132174
2021-07-21T23:55:00Z,2021,nonlethal,41.912762347,-87.632132174
2021-10-19T21:24:00Z,2021,nonlethal,41.7730805,-87.67512
2022-08-04T12:19:00Z,2022,nonlethal,41.809951654,-87.617594654
2022-08-04T16:27:00Z,2022,nonlethal,41.748253096,-87.602660941
2022-08-05T22:43:00Z,2022,nonlethal,41.786018346,-87.663435346
2022-11-27T03:27:00Z,2022,nonlethal,41.689946904,-87.618629059
2015-01-03T01:30:00Z,2015,lethal,41.894393096,-87.751719059
2015-01-05T23:39:00Z,2015,lethal,41.723648346,-87.607435346
2022-08-06T18:35:00Z,2022,nonlethal,41.756503096,-87.658219059
2015-01-06T15:21:00Z,2015,lethal,41.751978346,-87.569574654
2015-01-06T15:21:00Z,2015,lethal,41.751978346,-87.569574654
2015-01-08T20:45:00Z,2015,lethal,41.864941654,-87.703705346
2015-01-09T22:39:00Z,2015,lethal,41.879871654,-87.736045346
2015-01-13T16:56:00Z,2015,lethal,41.815761654,-87.688954654
2015-01-14T17:22:00Z,2015,lethal,41.745016904,-87.684429059
2015-01-21T00:16:00Z,2015,lethal,41.797201654,-87.654325346
2022-07-09T02:30:00Z,2022,nonlethal,41.704438996,-87.683198527
2022-08-05T22:27:00Z,2022,nonlethal,41.750503096,-87.660880941
2015-01-21T09:03:00Z,2015,lethal,41.772758346,-87.680604654
2015-01-21T18:41:00Z,2015,lethal,41.801818346,-87.654774654
2015-01-23T17:26:00Z,2015,lethal,41.860179669,-87.711278547
2015-01-23T18:15:00Z,2015,lethal,41.770823096,-87.683519059
2015-01-23T19:09:00Z,2015,lethal,41.750096904,-87.634689059
2015-01-24T01:52:00Z,2015,lethal,41.882891654,-87.739354654
2022-08-05T22:15:00Z,2022,nonlethal,41.824203096,-87.617409059
2015-01-25T14:19:00Z,2015,lethal,41.847971654,-87.712134654
2015-01-27T13:37:00Z,2015,lethal,41.802111654,-87.609474654
2015-01-29T02:06:00Z,2015,lethal,41.677573096,-87.628220941
2015-01-30T17:38:00Z,2015,lethal,41.766598346,-87.670215346
2015-01-31T12:02:00Z,2015,lethal,41.747243096,-87.574560941
2015-02-04T16:07:00Z,2015,lethal,41.739868346,-87.700695346
2015-02-09T11:10:00Z,2015,lethal,41.876431654,-87.761985346
2015-02-09T21:36:00Z,2015,lethal,41.902566904,-87.754470941
2015-02-15T03:20:00Z,2015,lethal,41.764681654,-87.659585346
2015-02-16T16:48:00Z,2015,lethal,41.788366904,-87.667980941
2015-02-19T23:41:00Z,2015,lethal,41.924711654,-87.679965346
2022-08-06T00:49:00Z,2022,nonlethal,41.760196904,-87.587359059
2015-02-20T17:46:00Z,2015,lethal,41.791746904,-87.646439059
2015-02-21T17:04:00Z,2015,lethal,41.966841654,-87.663825346
2015-02-25T19:21:00Z,2015,lethal,41.686026904,-87.616710941
2015-03-02T19:20:00Z,2015,lethal,41.702606904,-87.564859059
2015-03-07T01:35:00Z,2015,lethal,41.857616904,-87.653239059
2015-03-07T01:35:00Z,2015,lethal,41.857616904,-87.653239059
2015-03-08T18:33:00Z,2015,lethal,41.776198346,-87.593964654
2015-03-09T14:52:00Z,2015,lethal,41.962096904,-87.653989059
2015-03-09T18:40:00Z,2015,lethal,41.703518346,-87.629995346
2015-03-15T18:54:00Z,2015,lethal,41.909683096,-87.772389059
2015-03-16T03:11:00Z,2015,lethal,41.921471654,-87.669355346
2015-03-16T03:11:00Z,2015,lethal,41.921471654,-87.669355346
2015-03-19T00:32:00Z,2015,lethal,41.747579669,-87.636638547
2015-03-19T02:08:00Z,2015,lethal,41.878728346,-87.745495346
2015-03-19T11:10:00Z,2015,lethal,41.748101654,-87.702645346
2015-03-19T20:49:00Z,2015,lethal,41.898861654,-87.698325346
2015-03-20T16:24:00Z,2015,lethal,41.747926904,-87.550329059
2015-03-21T12:32:00Z,2015,lethal,41.7326105,-87.668
2022-08-05T00:52:00Z,2022,nonlethal,41.867783096,-87.695800941
2022-08-06T05:13:00Z,2022,lethal,41.879661654,-87.726804654
2022-08-06T03:42:00Z,2022,nonlethal,41.892743096,-87.684150941
2022-08-06T01:00:00Z,2022,nonlethal,41.7580005,-87.61685
2015-03-21T19:08:00Z,2015,lethal,41.696546904,-87.541469059
2015-03-24T06:34:00Z,2015,lethal,41.881366904,-87.698190941
2015-03-26T17:43:00Z,2015,lethal,41.877628346,-87.755674654
2015-03-27T01:54:00Z,2015,lethal,41.740656904,-87.586159059
2015-03-28T01:22:00Z,2015,lethal,41.851286904,-87.623899059
2015-03-28T09:14:00Z,2015,lethal,41.732841654,-87.604154654
2015-03-29T01:20:00Z,2015,lethal,41.671959669,-87.651438547
2015-03-30T14:50:00Z,2015,lethal,41.789916904,-87.650339059
2015-04-02T02:00:00Z,2015,lethal,41.763571654,-87.675974654
2015-04-02T20:27:00Z,2015,lethal,41.769161654,-87.620474654
2015-04-03T11:33:00Z,2015,lethal,41.787661654,-87.616395346
2015-04-03T14:03:00Z,2015,lethal,41.766651654,-87.637765346
2015-04-04T12:18:00Z,2015,lethal,41.775223096,-87.665479059
2015-04-04T16:14:00Z,2015,lethal,41.751993096,-87.674809059
2015-04-07T14:43:00Z,2015,lethal,41.968021654,-87.659865346
2015-04-08T02:53:00Z,2015,lethal,41.914228346,-87.695345346
2015-04-08T11:37:00Z,2015,lethal,41.742978346,-87.562734654
2015-04-11T20:42:00Z,2015,lethal,41.763811654,-87.615185346
2015-04-15T01:48:00Z,2015,lethal,41.963376904,-87.656929059
2015-04-17T22:50:00Z,2015,lethal,41.901173096,-87.724229059
2015-04-19T05:19:00Z,2015,lethal,41.848481654,-87.692614654
2015-04-20T14:46:00Z,2015,lethal,41.7835605,-87.61558
2015-04-20T22:17:00Z,2015,lethal,41.708508346,-87.651965346
2015-04-21T02:21:00Z,2015,lethal,41.816873096,-87.626649059
2015-04-21T13:04:00Z,2015,lethal,41.855783096,-87.712070941
2015-04-24T09:56:00Z,2015,lethal,41.766523096,-87.689270941
2015-04-24T23:02:00Z,2015,lethal,41.724351654,-87.627234654
2015-04-25T01:08:00Z,2015,lethal,41.831593096,-87.678850941
2015-04-28T15:03:00Z,2015,lethal,41.655743096,-87.608410941
2015-04-29T11:59:00Z,2015,lethal,41.865526904,-87.657230941
2015-04-30T03:44:00Z,2015,lethal,41.971278346,-87.648835346
2015-05-01T02:05:00Z,2015,lethal,41.826291654,-87.611334654
2015-05-01T16:57:00Z,2015,lethal,41.867373096,-87.731799059
2021-06-15T07:41:00Z,2021,lethal,41.780621654,-87.649094654
2021-06-15T07:41:00Z,2021,lethal,41.780621654,-87.649094654
2015-05-01T17:20:00Z,2015,lethal,41.758788346,-87.592364654
