datetime,year,shooting_type,lat,lng
2020-10-20T19:00:00Z,2020,nonlethal,34.1428,-118.2275
2020-09-11T03:20:00Z,2020,lethal,34.0099,-118.3089
2020-12-19T17:19:00Z,2020,lethal,34.0445,-118.2116
2020-06-23T14:45:00Z,2020,nonlethal,34.0858,-118.2599
2020-06-09T21:24:00Z,2020,nonlethal,34.0516,-118.3762
2020-01-10T20:15:00Z,2020,nonlethal,34.0606,-118.2477
2020-10-21T01:40:00Z,2020,nonlethal,34.0995,-118.3772
2020-02-29T23:40:00Z,2020,nonlethal,34.0462,-118.2585
2020-02-29T17:00:00Z,2020,nonlethal,34.0116,-118.3412
2020-01-10T20:15:00Z,2020,nonlethal,34.0606,-118.2477
2020-03-08T22:40:00Z,2020,nonlethal,34.0802,-118.1848
2020-02-29T17:00:00Z,2020,nonlethal,34.0116,-118.3412
2020-03-01T05:00:00Z,2020,nonlethal,33.9993,-118.3244
2020-02-29T19:05:00Z,2020,nonlethal,34.0123,-118.3556
2020-01-20T22:05:00Z,2020,nonlethal,34.0412,-118.2436
2020-01-21T17:45:00Z,2020,nonlethal,34.1189,-118.2031
2020-05-26T12:35:00Z,2020,nonlethal,34.0184,-118.3045
2020-05-24T01:15:00Z,2020,nonlethal,34.0283,-118.201
2020-10-02T19:00:00Z,2020,nonlethal,34.1841,-118.4693
2020-10-05T02:00:00Z,2020,nonlethal,34.1866,-118.4749
2020-01-20T22:05:00Z,2020,nonlethal,34.0412,-118.2436
2020-05-30T20:25:00Z,2020,nonlethal,34.0649,-118.2797
2020-12-16T15:15:00Z,2020,lethal,34.0237,-118.3722
2020-03-12T00:50:00Z,2020,nonlethal,34.0478,-118.2288
2020-10-27T21:30:00Z,2020,nonlethal,33.7433,-118.2836
2020-02-26T01:25:00Z,2020,lethal,33.7447,-118.2945
2020-03-14T21:55:00Z,2020,nonlethal,33.7877,-118.2452
2020-03-15T23:00:00Z,2020,nonlethal,34.0437,-118.2455
2020-05-31T18:30:00Z,2020,nonlethal,34.0146,-118.3348
2020-09-10T00:40:00Z,2020,lethal,34.1015,-118.3417
2020-06-04T22:06:00Z,2020,nonlethal,34.0626,-118.2445
2020-11-01T17:00:00Z,2020,nonlethal,33.7789,-118.282
2020-03-17T09:05:00Z,2020,lethal,34.028,-118.2048
2020-07-29T08:30:00Z,2020,nonlethal,34.1939,-118.4789
2020-04-05T22:10:00Z,2020,nonlethal,33.8609,-118.2861
2020-05-24T19:55:00Z,2020,nonlethal,34.0921,-118.2028
2020-12-20T01:30:00Z,2020,nonlethal,34.0493,-118.3192
2020-04-04T17:45:00Z,2020,nonlethal,33.7433,-118.2813
2020-09-12T22:30:00Z,2020,nonlethal,34.0425,-118.2493
2020-06-30T23:22:00Z,2020,lethal,34.0087,-118.324
2020-03-16T00:01:00Z,2020,nonlethal,33.7795,-118.2714
2020-06-27T11:10:00Z,2020,nonlethal,34.1775,-118.5337
2020-08-27T23:15:00Z,2020,nonlethal,34.1113,-118.334
2020-12-14T23:00:00Z,2020,nonlethal,33.741,-118.2838
2020-09-19T18:00:00Z,2020,nonlethal,34.0508,-118.2682
2020-10-06T01:40:00Z,2020,nonlethal,34.121,-118.2042
2020-10-08T15:55:00Z,2020,lethal,34.106,-118.2565
2020-08-20T23:15:00Z,2020,nonlethal,34.0422,-118.3765
2020-08-17T22:15:00Z,2020,nonlethal,34.1411,-118.4371
2020-06-06T16:20:00Z,2020,lethal,34.0897,-118.2917
2020-09-14T03:20:00Z,2020,nonlethal,34.1857,-118.4465
2020-09-24T03:00:00Z,2020,nonlethal,34.0173,-118.22
2020-05-31T00:30:00Z,2020,nonlethal,34.0403,-118.2421
2020-03-12T23:30:00Z,2020,nonlethal,34.0522,-118.206
2020-09-30T00:15:00Z,2020,nonlethal,33.746,-118.2835
2020-03-29T15:00:00Z,2020,nonlethal,34.0471,-118.2186
2020-04-01T22:20:00Z,2020,nonlethal,33.7493,-118.2876
2020-09-21T19:25:00Z,2020,nonlethal,34.0864,-118.1781
2020-06-17T22:50:00Z,2020,nonlethal,34.0318,-118.3839
2020-03-16T21:10:00Z,2020,nonlethal,34.0742,-118.1731
2020-10-15T03:20:00Z,2020,nonlethal,34.2031,-118.4726
2020-10-30T03:30:00Z,2020,nonlethal,34.0926,-118.2248
2020-03-12T23:30:00Z,2020,nonlethal,34.0522,-118.206
2020-04-17T00:04:00Z,2020,nonlethal,34.0644,-118.232
2020-09-27T04:10:00Z,2020,nonlethal,34.0386,-118.2201
2020-09-27T04:10:00Z,2020,nonlethal,34.0386,-118.2201
2020-05-31T01:40:00Z,2020,nonlethal,34.1194,-118.1967
2020-02-22T01:10:00Z,2020,lethal,34.0401,-118.2668
2020-03-27T21:50:00Z,2020,nonlethal,33.7741,-118.2646
2020-03-22T03:20:00Z,2020,nonlethal,34.1109,-118.2016
2020-09-21T05:28:00Z,2020,nonlethal,34.0538,-118.2667
2020-07-12T00:50:00Z,2020,nonlethal,34.2067,-118.4313
2020-04-27T23:10:00Z,2020,nonlethal,34.0421,-118.2405
2020-02-06T09:55:00Z,2020,nonlethal,34.0455,-118.3479
2020-02-11T09:50:00Z,2020,nonlethal,34.0446,-118.245
2020-09-20T03:16:00Z,2020,nonlethal,34.0465,-118.265
2020-08-26T02:30:00Z,2020,lethal,34.1114,-118.4245
2020-04-28T15:15:00Z,2020,nonlethal,34.0325,-118.3492
2020-12-29T02:50:00Z,2020,nonlethal,33.8202,-118.3037
2020-10-30T03:30:00Z,2020,nonlethal,34.0926,-118.2248
2020-10-24T22:30:00Z,2020,nonlethal,34.1016,-118.3321
2020-06-08T14:00:00Z,2020,nonlethal,34.0676,-118.2202
2020-03-01T21:34:00Z,2020,nonlethal,34.1032,-118.3387
2020-05-06T16:35:00Z,2020,nonlethal,34.0053,-118.3057
2020-05-08T01:30:00Z,2020,nonlethal,34.0423,-118.2155
2020-03-01T22:00:00Z,2020,lethal,34.1006,-118.3417
2020-11-15T11:25:00Z,2020,lethal,33.7846,-118.2692
2020-05-07T00:05:00Z,2020,nonlethal,34.0969,-118.2021
2020-05-11T20:30:00Z,2020,nonlethal,34.0529,-118.2133
2020-06-04T17:00:00Z,2020,nonlethal,34.0569,-118.2689
2020-09-21T20:00:00Z,2020,nonlethal,34.0891,-118.2992
2020-02-10T19:00:00Z,2020,nonlethal,34.158,-118.4487
2020-03-18T20:40:00Z,2020,lethal,33.9915,-118.2765
2020-05-05T18:20:00Z,2020,nonlethal,34.0627,-118.2463
2020-05-12T04:30:00Z,2020,lethal,33.7931,-118.2671
2020-05-04T22:55:00Z,2020,nonlethal,34.0503,-118.2765
2020-08-26T00:15:00Z,2020,lethal,33.8214,-118.3037
2020-01-27T20:00:00Z,2020,nonlethal,34.1167,-118.2527
2020-09-13T01:25:00Z,2020,nonlethal,34.0473,-118.2701
2020-04-15T22:59:00Z,2020,lethal,34.0445,-118.2025
2020-05-15T07:10:00Z,2020,lethal,34.0542,-118.2172
2020-07-26T07:00:00Z,2020,nonlethal,34.0956,-118.2918
2020-11-19T23:00:00Z,2020,nonlethal,33.7388,-118.2835
2020-09-29T09:18:00Z,2020,lethal,34.0228,-118.3046
2020-02-28T00:06:00Z,2020,lethal,34.0073,-118.3089
2020-09-30T01:55:00Z,2020,lethal,33.7894,-118.2458
2020-10-04T23:50:00Z,2020,nonlethal,34.0238,-118.2138
2020-09-28T02:50:00Z,2020,nonlethal,34.0352,-118.3779
2020-06-15T01:15:00Z,2020,nonlethal,34.1239,-118.3393
2020-06-04T22:06:00Z,2020,lethal,34.0626,-118.2445
2020-11-23T21:10:00Z,2020,nonlethal,33.7424,-118.2857
2020-03-05T20:05:00Z,2020,nonlethal,34.1151,-118.1955
2020-10-03T23:40:00Z,2020,nonlethal,34.0213,-118.3284
2020-10-10T00:43:00Z,2020,nonlethal,33.8201,-118.3015
2020-06-19T03:00:00Z,2020,nonlethal,34.0873,-118.296
2020-10-03T13:20:00Z,2020,nonlethal,34.0109,-118.332
2020-12-18T20:40:00Z,2020,nonlethal,33.7315,-118.2805
2020-08-03T20:30:00Z,2020,nonlethal,34.1723,-118.5288
2020-09-17T14:48:00Z,2020,nonlethal,34.0474,-118.2496
2020-07-18T12:12:00Z,2020,lethal,34.0244,-118.1934
2020-06-17T19:25:00Z,2020,nonlethal,34.0173,-118.3505
